timestamp,host,process_name,process_create_count,file_create_count,file_delete_count,file_rename_like,network_connections,registry_events,module_loads,unsigned_process_events,suspicious_extension_events,shadow_copy_events,event_count,label
2024-10-17 18:05:00,-\C:\Users\End-user\Downloads\TelegramDesktopPortable\App\Telegram\Telegram.exe,,0,0,0,0,0,0,0,0,0,0,1,0
2024-10-17 18:05:00,-\C:\Windows\Sysmon.exe,,0,0,0,0,0,0,0,0,0,0,10,0
2024-10-17 18:05:00,SYSTEM\C:\Windows\System32\wbem\WMIADAP.exe,,0,0,0,0,0,0,2,0,0,0,2,0
2024-10-17 18:05:00,SYSTEM\C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24080.9-0\MsMpEng.exe,,0,0,7,0,0,9,4,0,0,0,20,0
2024-10-17 18:05:00,End-user\C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe,,0,0,0,0,0,0,1,0,0,0,1,0
2024-10-17 18:05:00,LOCAL SERVICE\C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24080.9-0\NisSrv.exe,,0,0,0,0,0,0,2,0,0,0,2,0
2024-10-17 18:05:00,SYSTEM\\\?\C:\Windows\system32\wbem\WMIADAP.EXE,,0,10,0,0,0,11,0,0,0,0,21,0
2024-10-17 18:05:00,User\C:\Program Files\WindowsApps\MicrosoftTeams_24256.2502.3123.1_x64__8wekyb3d8bbwe\msteamsupdate.exe,,0,0,0,0,0,0,1,0,0,0,1,0
2024-10-17 18:05:00,SYSTEM\C:\Windows\System32\taskhostw.exe,,0,0,0,0,0,0,2,0,0,0,2,0
2024-10-17 18:05:00,User\C:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_524.24900.130.0_x64__cw5n1h2txyewy\Dashboard\Widgets.exe,,0,0,0,0,0,1,0,0,0,0,3,0
2024-10-17 18:05:00,User\C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe,,0,0,0,0,0,0,1,0,0,0,1,0
2024-10-17 18:05:00,SYSTEM\C:\Windows\System32\sc.exe,,1,0,0,0,0,0,0,0,0,0,1,0
2024-10-17 18:05:00,End-user\C:\Users\End-user\AppData\Local\Microsoft\OneDrive\OneDriveStandaloneUpdater.exe,,1,0,0,0,0,0,3,0,0,0,5,0
2024-10-17 18:05:00,User\C:\Users\User\AppData\Local\Microsoft\OneDrive\OneDriveStandaloneUpdater.exe,,1,0,0,0,0,0,3,0,0,0,5,0
2024-10-17 18:05:00,User\C:\Windows\System32\svchost.exe,,1,0,0,0,0,0,0,0,0,0,1,0
2024-10-17 18:10:00,-\C:\Windows\Explorer.EXE,,0,0,0,0,0,0,0,0,0,0,50,0
2024-10-17 18:10:00,End-user\C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,,0,0,0,0,0,1,0,0,0,0,1,0
2024-10-17 18:10:00,SYSTEM\C:\Windows\System32\sc.exe,,2,0,0,0,0,0,0,0,0,0,2,0
2024-10-17 18:10:00,-\C:\Program Files (x86)\Microsoft\EdgeWebView\Application\129.0.2792.89\msedgewebview2.exe,,0,0,0,0,0,0,0,0,0,0,5,0
2024-10-17 18:10:00,User\C:\Program Files (x86)\Microsoft\EdgeWebView\Application\129.0.2792.89\msedgewebview2.exe,,2,0,3,0,0,4,3,0,0,0,16,0
2024-10-17 18:10:00,End-user\C:\Users\End-user\Desktop\goodware\2048Portable_2.2_English.paf.exe,,1,204,4,0,0,1,7,0,0,0,222,0
2024-10-17 18:10:00,-\C:\Windows\system32\csrss.exe,,0,0,0,0,0,0,0,0,0,0,8,0
2024-10-17 18:10:00,-\C:\Windows\system32\svchost.exe,,0,0,0,0,0,0,0,0,0,0,22,0
2024-10-17 18:10:00,-\C:\Windows\System32\svchost.exe,,0,0,0,0,0,0,0,0,0,0,7,0
2024-10-17 18:10:00,NETWORK SERVICE\C:\Windows\System32\sppsvc.exe,,0,0,0,0,0,0,1,0,0,0,1,0
2024-10-17 18:10:00,SYSTEM\C:\Windows\system32\svchost.exe,,0,0,0,0,0,3,0,0,0,0,3,0
2024-10-17 18:10:00,End-user\C:\Users\End-user\Desktop\goodware\2048Portable\App\2048\2048-portable-nw.exe,,6,66,0,0,2,4,1,0,0,0,97,0
2024-10-17 18:10:00,-\C:\Users\End-user\Desktop\goodware\2048Portable_2.2_English.paf.exe,,0,0,0,0,0,0,0,0,0,0,1,0
2024-10-17 18:10:00,End-user\C:\Users\End-user\Desktop\goodware\2048Portable\2048Portable.exe,,1,3,0,0,0,0,3,0,0,0,9,0
2024-10-17 18:10:00,-\C:\Windows\system32\lsass.exe,,0,0,0,0,0,0,0,0,0,0,3,0
2024-10-17 18:10:00,-\C:\Users\End-user\Desktop\goodware\2048Portable\2048Portable.exe,,0,0,0,0,0,0,0,0,0,0,1,0
2024-10-17 18:10:00,-\C:\Users\End-user\Desktop\goodware\2048Portable\App\2048\2048-portable-nw.exe,,0,0,0,0,0,0,0,0,0,0,70,0
2024-10-17 18:10:00,-\C:\Windows\Sysmon.exe,,0,0,0,0,0,0,0,0,0,0,2,0
2024-10-17 18:10:00,SYSTEM\C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24080.9-0\MpDefenderCoreService.exe,,0,0,0,0,1,0,0,0,0,0,1,0
2024-10-17 18:10:00,End-user\C:\Users\End-user\AppData\Local\Microsoft\OneDrive\OneDriveStandaloneUpdater.exe,,0,0,0,0,0,0,0,0,0,0,1,0
2024-10-17 18:10:00,User\C:\Users\User\AppData\Local\Microsoft\OneDrive\OneDriveStandaloneUpdater.exe,,0,0,0,0,0,0,0,0,0,0,1,0
2024-10-17 18:10:00,SYSTEM\C:\Windows\System32\svchost.exe,,0,0,0,0,0,12,0,0,0,0,13,0
2024-10-17 18:10:00,End-user\C:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_524.24900.130.0_x64__cw5n1h2txyewy\Dashboard\Widgets.exe,,0,0,0,0,0,2,0,0,0,0,3,0
2024-10-17 18:10:00,End-user\C:\Program Files (x86)\Microsoft\EdgeWebView\Application\129.0.2792.89\msedgewebview2.exe,,10,0,1,0,0,11,4,0,0,0,44,0
2024-10-17 18:10:00,LOCAL SERVICE\C:\Windows\System32\svchost.exe,,2,0,0,0,0,0,0,0,0,0,2,0
2024-10-17 18:10:00,End-user\C:\Windows\ImmersiveControlPanel\SystemSettings.exe,,0,0,0,0,0,0,1,0,0,0,1,0
2024-10-17 18:10:00,End-user\C:\Windows\System32\SecurityHealth\1.0.2402.27001-0\SecurityHealthHost.exe,,0,0,0,0,0,0,0,0,0,0,1,0
2024-10-17 18:10:00,NETWORK SERVICE\C:\Windows\System32\wbem\WmiPrvSE.exe,,1,0,0,0,0,0,1,0,0,0,2,0
2024-10-17 18:10:00,SYSTEM\C:\Windows\System32\taskhostw.exe,,0,0,0,0,0,0,1,0,0,0,1,0
2024-10-17 18:15:00,SYSTEM\C:\Windows\System32\svchost.exe,,1,1,0,0,0,12,2,0,0,0,16,0
2024-10-17 18:15:00,SYSTEM\C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24080.9-0\MpDefenderCoreService.exe,,0,0,0,0,1,0,0,0,0,0,1,0
2024-10-17 18:15:00,SYSTEM\C:\Windows\System32\taskhostw.exe,,0,0,0,0,0,0,7,0,0,0,7,0
2024-10-17 18:15:00,SYSTEM\C:\Windows\system32\svchost.exe,,0,8,3,0,0,1,0,0,0,0,12,0
2024-10-17 18:15:00,SYSTEM\C:\Windows\System32\provtool.exe,,0,0,0,0,0,0,3,0,0,0,3,0
2024-10-17 18:15:00,SYSTEM\C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24080.9-0\MpCmdRun.exe,,0,2,0,0,0,0,13,0,0,0,15,0
2024-10-17 18:15:00,SYSTEM\C:\Windows\system32\services.exe,,0,0,0,0,0,19,0,0,0,0,19,0
2024-10-17 18:15:00,End-user\C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,,0,0,0,0,0,2,0,0,0,0,2,0
2024-10-17 18:15:00,SYSTEM\C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24080.9-0\MsMpEng.exe,,0,1,11,0,0,2,4,0,0,0,18,0
2024-10-17 18:15:00,LOCAL SERVICE\C:\Windows\System32\svchost.exe,,0,1,0,0,0,0,0,0,0,0,1,0
2024-10-17 18:15:00,-\C:\Windows\system32\taskhostw.exe,,0,0,0,0,0,0,0,0,0,0,2,0
2024-10-17 18:15:00,SYSTEM\C:\Windows\Microsoft.NET\Framework64\v4.0.30319\NGenTask.exe,,0,2,0,0,0,0,0,0,0,0,2,0
2024-10-17 18:15:00,-\C:\Windows\Microsoft.NET\Framework64\v4.0.30319\NGenTask.exe,,0,0,0,0,0,0,0,0,0,0,2,0
2024-10-17 18:15:00,SYSTEM\C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe,,0,4,0,0,0,0,1,0,0,0,5,0
2024-10-17 18:15:00,SYSTEM\C:\Windows\Microsoft.NET\Framework\v4.0.30319\NGenTask.exe,,0,2,0,0,0,0,0,0,0,0,2,0
2024-10-17 18:15:00,-\C:\Windows\Microsoft.NET\Framework\v4.0.30319\NGenTask.exe,,0,0,0,0,0,0,0,0,0,0,2,0
2024-10-17 18:15:00,SYSTEM\C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe,,0,3,0,0,0,0,1,0,0,0,4,0
2024-10-17 18:15:00,SYSTEM\C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe,,0,28,0,0,0,0,0,0,0,0,28,0
2024-10-17 18:15:00,NETWORK SERVICE\C:\Windows\System32\wbem\WmiPrvSE.exe,,1,0,0,0,0,0,1,0,0,0,2,0
2024-10-17 18:15:00,SYSTEM\System,,0,1,0,0,0,0,0,0,0,0,1,0
2024-10-17 18:15:00,NETWORK SERVICE\C:\Windows\System32\svchost.exe,,0,4,0,0,2,0,1,0,0,0,7,0
2024-10-17 18:15:00,LOCAL SERVICE\C:\Windows\System32\wbem\WmiPrvSE.exe,,1,0,0,0,0,0,1,0,0,0,2,0
2024-10-17 18:15:00,SYSTEM\C:\Windows\System32\MpSigStub.exe,,0,0,0,0,0,0,1,0,0,0,1,0
2024-10-17 18:15:00,SYSTEM\C:\Windows\system32\MpSigStub.exe,,0,4,2,0,0,0,0,0,0,0,7,0
2024-10-17 18:15:00,LOCAL SERVICE\C:\Windows\system32\svchost.exe,,0,0,0,0,0,2,0,0,0,0,2,0
2024-10-17 18:15:00,-\C:\Windows\Explorer.EXE,,0,0,0,0,0,0,0,0,0,0,3,0
2024-10-17 18:20:00,SYSTEM\C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,,1,0,0,0,0,0,1,0,0,0,2,0
2024-10-17 18:20:00,NETWORK SERVICE\C:\Windows\System32\wbem\WmiPrvSE.exe,,1,0,0,0,0,0,1,0,0,0,2,0
2024-10-17 18:20:00,SYSTEM\C:\Windows\System32\taskhostw.exe,,0,0,0,0,0,0,7,0,0,0,7,0
2024-10-17 18:20:00,SYSTEM\C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24080.9-0\MpDefenderCoreService.exe,,0,0,0,0,1,0,0,0,0,0,1,0
2024-10-17 18:20:00,SYSTEM\System,,0,1,0,0,0,0,0,0,0,0,1,0
2024-10-17 18:20:00,-\C:\Windows\Explorer.EXE,,0,0,0,0,0,0,0,0,0,0,3,0
2024-10-17 18:20:00,NETWORK SERVICE\C:\Windows\System32\svchost.exe,,0,0,0,0,4,0,0,0,0,0,4,0
2024-10-17 18:20:00,SYSTEM\C:\Windows\System32\svchost.exe,,0,0,0,0,0,6,0,0,0,0,6,0
2024-10-17 18:20:00,End-user\C:\Program Files (x86)\Microsoft\EdgeWebView\Application\129.0.2792.89\msedgewebview2.exe,,0,0,3,0,0,0,0,0,0,0,3,0
2024-10-17 18:20:00,-\C:\Windows\system32\taskhostw.exe,,0,0,0,0,0,0,0,0,0,0,2,0
2024-10-17 18:20:00,SYSTEM\C:\Windows\Microsoft.NET\Framework64\v4.0.30319\NGenTask.exe,,0,2,0,0,0,0,0,0,0,0,2,0
2024-10-17 18:20:00,-\C:\Windows\Microsoft.NET\Framework64\v4.0.30319\NGenTask.exe,,0,0,0,0,0,0,0,0,0,0,2,0
2024-10-17 18:20:00,SYSTEM\C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe,,0,4,0,0,0,0,1,0,0,0,5,0
2024-10-17 18:20:00,SYSTEM\C:\Windows\Microsoft.NET\Framework\v4.0.30319\NGenTask.exe,,0,2,0,0,0,0,0,0,0,0,2,0
2024-10-17 18:20:00,-\C:\Windows\Microsoft.NET\Framework\v4.0.30319\NGenTask.exe,,0,0,0,0,0,0,0,0,0,0,2,0
2024-10-17 18:20:00,SYSTEM\C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe,,0,3,0,0,0,0,1,0,0,0,4,0
2024-10-17 18:25:00,SYSTEM\C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe,,0,295,0,0,0,0,0,0,0,0,295,0
2024-10-17 18:25:00,SYSTEM\C:\Windows\System32\svchost.exe,,0,0,0,0,0,18,0,0,0,0,18,0
2024-10-17 18:25:00,SYSTEM\C:\Windows\system32\svchost.exe,,0,1,1,0,0,0,0,0,0,0,2,0
2024-10-17 18:30:00,SYSTEM\C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe,,0,656,0,0,0,0,0,0,0,0,656,0
2024-10-17 18:30:00,SYSTEM\C:\Windows\System32\svchost.exe,,0,0,0,0,0,6,0,0,0,0,6,0
2024-10-17 18:30:00,SYSTEM\C:\Windows\system32\svchost.exe,,0,0,0,0,0,3,0,0,0,0,3,0
2024-10-17 18:30:00,End-user\C:\Windows\System32\RuntimeBroker.exe,,0,0,0,0,0,0,1,0,0,0,1,0
2024-10-17 18:30:00,User\C:\Windows\System32\RuntimeBroker.exe,,0,0,0,0,0,0,1,0,0,0,1,0
2024-10-17 18:30:00,NETWORK SERVICE\C:\Windows\system32\sppsvc.exe,,0,1,0,0,0,0,0,0,0,0,1,0
2024-10-17 18:30:00,NETWORK SERVICE\C:\Windows\System32\sppsvc.exe,,0,0,0,0,0,0,1,0,0,0,1,0
2024-10-17 18:30:00,SYSTEM\C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24080.9-0\MpDefenderCoreService.exe,,0,0,0,0,1,0,0,0,0,0,1,0
2024-10-17 18:35:00,SYSTEM\C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe,,0,568,0,0,0,0,0,0,0,0,568,0
2024-10-17 18:35:00,-\C:\Users\User\AppData\Local\Microsoft\OneDrive\OneDrive.exe,,0,0,0,0,0,0,0,0,0,0,45,0
2024-10-17 18:35:00,-\C:\Users\End-user\AppData\Local\Microsoft\OneDrive\OneDrive.exe,,0,0,0,0,0,0,0,0,0,0,58,0
2024-10-17 18:35:00,SYSTEM\C:\Windows\system32\svchost.exe,,0,6,1,0,0,7,0,0,0,0,14,0
2024-10-17 18:35:00,SYSTEM\C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe,,0,1,0,0,0,0,0,0,0,0,1,0
2024-10-17 18:35:00,SYSTEM\C:\Windows\System32\svchost.exe,,0,0,0,0,0,6,2,0,0,0,8,0
2024-10-17 18:35:00,NETWORK SERVICE\C:\Windows\System32\wbem\WmiPrvSE.exe,,2,0,0,0,0,0,2,0,0,0,4,0
2024-10-17 18:35:00,SYSTEM\C:\Windows\UUS\Packages\Preview\amd64\MoUsoCoreWorker.exe,,0,0,0,0,0,0,1,0,0,0,1,0
2024-10-17 18:35:00,End-user\C:\Program Files (x86)\Microsoft\EdgeWebView\Application\129.0.2792.89\msedgewebview2.exe,,0,0,0,0,0,0,1,0,0,0,1,0
2024-10-17 18:35:00,NETWORK SERVICE\C:\Windows\System32\svchost.exe,,0,0,0,0,4,0,0,0,0,0,4,0
2024-10-17 18:35:00,End-user\C:\Users\End-user\Desktop\goodware\2048Portable\App\2048\2048-portable-nw.exe,,0,5,60,0,0,2,0,0,0,0,69,0
2024-10-17 18:35:00,-\C:\Windows\Explorer.EXE,,0,0,0,0,0,0,0,0,0,0,33,0
2024-10-17 18:35:00,-\C:\Users\End-user\Desktop\goodware\2048Portable\2048Portable.exe,,0,0,0,0,0,0,0,0,0,0,1,0
2024-10-17 18:35:00,End-user\C:\Users\End-user\Desktop\goodware\BraveBrowserStandaloneSetup.exe,,1,8,0,0,0,0,0,0,0,0,78,0
2024-10-17 18:35:00,-\C:\Windows\system32\csrss.exe,,0,0,0,0,0,0,0,0,0,0,1,0
2024-10-17 18:35:00,-\C:\Windows\system32\svchost.exe,,0,0,0,0,0,0,0,0,0,0,2,0
2024-10-17 18:35:00,-\C:\Windows\System32\svchost.exe,,0,0,0,0,0,0,0,0,0,0,1,0
2024-10-17 18:35:00,End-user\C:\Users\End-user\AppData\Local\Temp\GUMD70F.tmp\BraveUpdate.exe,,1,0,0,0,0,0,3,0,0,0,4,0
2024-10-17 18:35:00,SYSTEM\C:\Windows\System32\consent.exe,,0,0,0,0,0,0,2,0,0,0,2,0
2024-10-17 18:35:00,User\C:\Users\End-user\AppData\Local\Temp\GUMD70F.tmp\BraveUpdateSetup.exe,,1,8,0,0,0,0,1,0,0,0,10,0
2024-10-17 18:35:00,User\C:\Program Files (x86)\BraveSoftware\Temp\GUM1C27.tmp\BraveUpdate.exe,,1,10,0,0,0,1,4,0,0,0,16,0
2024-10-17 18:35:00,-\C:\Users\End-user\AppData\Local\Temp\GUMD70F.tmp\BraveUpdateSetup.exe,,0,0,0,0,0,0,0,0,0,0,1,0
2024-10-17 18:35:00,-\C:\Program Files (x86)\BraveSoftware\Temp\GUM1C27.tmp\BraveUpdate.exe,,0,0,0,0,0,0,0,0,0,0,605,0
2024-10-17 18:35:00,SYSTEM\C:\Windows\system32\services.exe,,0,0,0,0,0,27,0,0,0,0,27,0
2024-10-17 18:35:00,User\C:\Program Files (x86)\BraveSoftware\Update\BraveUpdate.exe,,1,0,0,0,0,0,0,0,0,0,1,0
2024-10-17 18:35:00,SYSTEM\C:\Program Files (x86)\BraveSoftware\Update\BraveUpdate.exe,,0,2,1,0,0,0,1,0,0,0,4,0
2024-10-17 18:35:00,User\C:\Program Files (x86)\BraveSoftware\Update\Install\{23BD8D2A-7B0A-48E1-A123-FCFBE320C57F}\brave_installer_108_1_46_138.exe,,0,2,2,0,0,0,0,0,0,0,4,0
2024-10-17 18:35:00,User\C:\Program Files (x86)\BraveSoftware\Update\Install\{23BD8D2A-7B0A-48E1-A123-FCFBE320C57F}\CR_81F4E.tmp\setup.exe,,2,16,2,0,0,8,4,0,0,0,34,0
2024-10-17 18:35:00,LOCAL SERVICE\C:\Windows\system32\svchost.exe,,0,0,0,0,0,2,0,0,0,0,2,0
2024-10-17 18:35:00,User\<unknown process>,,0,0,0,0,0,0,0,0,0,0,1,0
2024-10-17 18:35:00,LOCAL SERVICE\C:\Windows\System32\svchost.exe,,0,0,0,0,0,4,0,0,0,0,4,0
2024-10-17 18:35:00,-\C:\Program Files (x86)\BraveSoftware\Update\BraveUpdate.exe,,0,0,0,0,0,0,0,0,0,0,12,0
2024-10-17 18:35:00,End-user\C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe,,1,0,0,0,0,9,2,0,0,0,34,0
2024-10-17 18:35:00,User\C:\Windows\system32\DllHost.exe,,0,0,0,0,0,1,0,0,0,0,1,0
2024-10-17 18:35:00,SYSTEM\<unknown process>,,0,0,0,0,0,0,0,0,0,0,1,0
2024-10-17 18:40:00,End-user\C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe,,0,24,6,0,0,51,2,0,0,0,149,0
2024-10-17 18:40:00,SYSTEM\C:\Windows\System32\svchost.exe,,0,0,0,0,0,18,0,0,0,0,20,0
2024-10-17 18:40:00,-\C:\Windows\Explorer.EXE,,0,0,0,0,0,0,0,0,0,0,16,0
2024-10-17 18:40:00,User\C:\Program Files (x86)\BraveSoftware\Update\BraveUpdate.exe,,0,0,0,0,0,1,0,0,0,0,1,0
2024-10-17 18:40:00,-\C:\Program Files (x86)\BraveSoftware\Temp\GUM1C27.tmp\BraveUpdate.exe,,0,0,0,0,0,0,0,0,0,0,205,0
2024-10-17 18:40:00,User\C:\Program Files (x86)\BraveSoftware\Temp\GUM1C27.tmp\BraveUpdate.exe,,0,0,0,0,0,1,0,0,0,0,1,0
2024-10-17 18:40:00,User\C:\Users\End-user\AppData\Local\Temp\GUMD70F.tmp\BraveUpdateSetup.exe,,0,0,69,0,0,0,0,0,0,0,70,0
2024-10-17 18:40:00,End-user\C:\Program Files\BraveSoftware\Brave-Browser\Application\108.1.46.138\Installer\chrmstp.exe,,2,1,0,0,0,0,4,0,0,0,9,0
2024-10-17 18:40:00,End-user\C:\Users\End-user\AppData\Local\Temp\GUMD70F.tmp\BraveUpdate.exe,,0,0,0,0,0,0,0,0,0,0,1,0
2024-10-17 18:40:00,End-user\C:\Users\End-user\Desktop\goodware\BraveBrowserStandaloneSetup.exe,,0,0,69,0,0,0,0,0,0,0,70,0
2024-10-17 18:40:00,SYSTEM\C:\Windows\system32\svchost.exe,,0,2,0,0,0,2,0,0,0,0,4,0
2024-10-17 18:40:00,SYSTEM\C:\Program Files (x86)\BraveSoftware\Update\BraveUpdate.exe,,2,8,2,0,0,0,3,0,0,0,16,0
2024-10-17 18:40:00,-\C:\Program Files (x86)\BraveSoftware\Update\BraveUpdate.exe,,0,0,0,0,0,0,0,0,0,0,25,0
2024-10-17 18:40:00,SYSTEM\C:\Program Files (x86)\BraveSoftware\Update\Install\{0CEDA9C8-5499-4878-9D20-ED20242F18BC}\BraveBrowserUntaggedNightlySetup_127_1_69_107.exe,,0,76,72,0,0,0,0,0,0,0,148,0
2024-10-17 18:40:00,SYSTEM\C:\Windows\SystemTemp\GUM8181.tmp\BraveUpdate.exe,,0,10,68,0,0,1,1,0,0,0,80,0
2024-10-17 18:40:00,-\C:\Windows\SystemTemp\GUM8181.tmp\BraveUpdate.exe,,0,0,0,0,0,0,0,0,0,0,25,0
2024-10-17 18:40:00,SYSTEM\<unknown process>,,0,0,0,0,0,0,0,0,0,0,1,0
2024-10-17 18:45:00,SYSTEM\<unknown process>,,0,0,0,0,0,0,0,0,0,0,2,0
2024-10-17 18:45:00,LOCAL SERVICE\C:\Windows\System32\svchost.exe,,0,1,0,0,0,0,0,0,0,0,1,0
2024-10-17 18:45:00,SYSTEM\C:\Windows\System32\rundll32.exe,,1,0,0,0,0,0,0,0,0,0,1,0
2024-10-17 18:45:00,SYSTEM\C:\Windows\System32\svchost.exe,,0,0,0,0,0,18,0,0,0,0,18,0
2024-10-17 18:45:00,-\C:\Windows\Explorer.EXE,,0,0,0,0,0,0,0,0,0,0,2,0
2024-10-17 18:45:00,SYSTEM\C:\Windows\System32\taskhostw.exe,,0,0,0,0,0,0,5,0,0,0,5,0
2024-10-17 18:45:00,-\C:\Windows\system32\taskhostw.exe,,0,0,0,0,0,0,0,0,0,0,2,0
2024-10-17 18:45:00,SYSTEM\C:\Windows\Microsoft.NET\Framework64\v4.0.30319\NGenTask.exe,,0,2,0,0,0,0,0,0,0,0,2,0
2024-10-17 18:45:00,-\C:\Windows\Microsoft.NET\Framework64\v4.0.30319\NGenTask.exe,,0,0,0,0,0,0,0,0,0,0,2,0
2024-10-17 18:45:00,SYSTEM\C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe,,0,4,0,0,0,0,1,0,0,0,5,0
2024-10-17 18:45:00,SYSTEM\C:\Windows\Microsoft.NET\Framework\v4.0.30319\NGenTask.exe,,0,2,0,0,0,0,0,0,0,0,2,0
2024-10-17 18:45:00,-\C:\Windows\Microsoft.NET\Framework\v4.0.30319\NGenTask.exe,,0,0,0,0,0,0,0,0,0,0,2,0
2024-10-17 18:45:00,SYSTEM\C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe,,0,3,0,0,0,0,1,0,0,0,4,0
2024-10-17 18:45:00,SYSTEM\C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe,,0,896,0,0,0,0,0,0,0,0,896,0
2024-10-17 18:45:00,SYSTEM\C:\Program Files (x86)\BraveSoftware\Update\BraveUpdate.exe,,2,8,0,0,0,0,2,0,0,0,12,0
2024-10-17 18:45:00,-\C:\Program Files (x86)\BraveSoftware\Update\BraveUpdate.exe,,0,0,0,0,0,0,0,0,0,0,5,0
2024-10-17 18:45:00,SYSTEM\C:\Program Files (x86)\BraveSoftware\Update\1.3.361.151\BraveCrashHandler.exe,,0,1,0,0,0,0,0,0,0,0,1,0
2024-10-17 18:45:00,SYSTEM\C:\Program Files (x86)\BraveSoftware\Update\1.3.361.151\BraveCrashHandler64.exe,,0,1,0,0,0,0,0,0,0,0,1,0
2024-10-17 18:45:00,SYSTEM\C:\Windows\system32\svchost.exe,,0,0,0,0,0,1,0,0,0,0,1,0
2024-10-17 18:50:00,SYSTEM\C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe,,0,731,677,0,0,0,1,0,0,0,1410,0
2024-10-17 18:50:00,SYSTEM\<unknown process>,,0,0,0,0,0,0,0,0,0,0,1,0
2024-10-17 18:50:00,SYSTEM\C:\Program Files (x86)\BraveSoftware\Update\BraveUpdate.exe,,0,6,3,0,0,0,1,0,0,0,11,0
2024-10-17 18:50:00,-\C:\Program Files (x86)\BraveSoftware\Update\BraveUpdate.exe,,0,0,0,0,0,0,0,0,0,0,15,0
2024-10-17 18:50:00,SYSTEM\C:\Windows\System32\svchost.exe,,0,0,0,0,0,18,0,0,0,0,20,0
2024-10-17 18:50:00,SYSTEM\C:\Program Files (x86)\BraveSoftware\Update\Install\{480AF5D3-2276-4F1B-B2DA-41CA83EC6D67}\brave_installer-x64.exe,,0,2,2,0,0,0,0,0,0,0,4,0
2024-10-17 18:50:00,SYSTEM\C:\Program Files (x86)\BraveSoftware\Update\Install\{480AF5D3-2276-4F1B-B2DA-41CA83EC6D67}\CR_759F5.tmp\setup.exe,,2,19,5,0,0,5,4,0,0,0,37,0
2024-10-17 18:50:00,LOCAL SERVICE\C:\Windows\system32\svchost.exe,,0,0,0,0,0,6,0,0,0,0,6,0
2024-10-17 18:50:00,SYSTEM\C:\Windows\system32\services.exe,,0,0,0,0,0,1,0,0,0,0,1,0
2024-10-17 18:50:00,LOCAL SERVICE\C:\Windows\System32\svchost.exe,,0,0,0,0,0,4,0,0,0,0,4,0
2024-10-17 18:50:00,SYSTEM\C:\Windows\system32\svchost.exe,,0,0,0,0,0,1,0,0,0,0,1,0
2024-10-17 18:50:00,User\C:\Windows\system32\DllHost.exe,,0,0,0,0,0,1,0,0,0,0,1,0
2024-10-17 18:50:00,SYSTEM\C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngentask.exe,,0,0,0,0,0,0,3,0,0,0,3,0
2024-10-17 18:50:00,SYSTEM\C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe,,0,1,0,0,0,0,0,0,0,0,1,0
2024-10-17 18:50:00,NETWORK SERVICE\C:\Windows\System32\wbem\WmiPrvSE.exe,,1,0,0,0,0,0,1,0,0,0,2,0
2024-10-17 18:50:00,-\C:\Windows\Microsoft.NET\Framework64\v4.0.30319\NGenTask.exe,,0,0,0,0,0,0,0,0,0,0,1,0
2024-10-17 18:50:00,SYSTEM\C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe,,0,1,0,0,0,0,0,0,0,0,1,0
2024-10-17 18:50:00,SYSTEM\C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe,,0,476,0,0,0,0,4672,0,0,0,5148,0
